"id","university","faculty","title","title_type","duration","entry_conditions","location","phone_number","web","email"
"4486","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Ciencias de la Comunicación","Grado","5 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4487","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Ciencias de la Educación","Grado","6 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4488","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Ciencias Físicas","Grado","6 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4489","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Ciencias Geológicas","Grado","6 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4490","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Ciencias Matemáticas","Grado","6 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4491","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Ciencias Oceanográficas","Grado","5 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4492","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Ciencias Químicas","Grado","6 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4493","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Economía","Grado","5.5 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4494","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Economía y Administración Agrarias","Grado","4.5 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4495","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Enfermería","Grado","4 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4496","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Enfermería - Ciclo de Complementación Curricular","Ciclo de Complementación Curricular","2 Años","Consulte con la Institución","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4497","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Filosofía","Grado","6 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4498","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Geografía","Grado","6 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4499","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Historia","Grado","5 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4500","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Letras","Grado","5 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4501","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Musicoterapia","Grado","5 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4502","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Nutrición","Grado","5 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4503","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Obstetricia","Grado","5 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4504","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Paleontología","Grado","6 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4505","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Planificación y Diseño del Paisaje","Grado","5 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4506","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Producción de Bioimágenes","Grado","6 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4507","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Producción de Bioimágenes - Ciclo de Complementación Curricular","Ciclo de Complementación Curricular","3 Años","Consulte con la Institución","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4508","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Psicología","Grado","6 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4509","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Relaciones del Trabajo","Grado","5 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4510","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Sistemas de Información de las Organizaciones","Grado","5.5 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4511","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Sociología","Grado","5 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4512","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Terapia Ocupacional","Grado","4 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4513","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado en Trabajo Social","Grado","5 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4514","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Licenciado Fonoaudiólogo","Grado","5 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4515","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Martillero y Corredor Público Rural","Otros Pregrados","2.5 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4516","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Médico","Grado","6.5 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4517","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Odontólogo","Grado","6 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4518","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Podólogo Universitario","Técnico Instrumental","3 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4519","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Procurador","Título Intermedio","4 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4520","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Profesor/a de Enseñanza Secundaria y Superior en Ciencias Ambientales","Grado","5 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4521","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Profesor de Enseñanza Media y Superior en Bibliotecología y Ciencia de la Información","Grado","5 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4522","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Profesor de Enseñanza Media y Superior en Ciencia Política","Grado","5 Años","Consulte con la Institución","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4523","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Profesor de Enseñanza Media y Superior en Ciencias Antropológicas","Grado","5 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4524","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Profesor de Enseñanza Media y Superior en Ciencias de la Atmósfera","Grado","9 Cuatrimestres","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4525","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Profesor de Enseñanza Media y Superior en Ciencias de la Computación","Grado","9 Cuatrimestres","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4526","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Profesor de Enseñanza Media y Superior en Ciencias de la Comunicación Social","Grado","6 Años","Consulte con la Institución","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4527","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Profesor de Enseñanza Media y Superior en Ciencias Geológicas","Grado","5 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4528","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Profesor de Enseñanza Media y Superior en Física","Grado","5 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4529","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Profesor de Enseñanza Media y Superior en Historia","Grado","5 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4530","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Profesor de Enseñanza Media y Superior en la especialidad Biología","Grado","6 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4531","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Profesor de Enseñanza Media y Superior en Letras","Grado","5 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4532","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Profesor de Enseñanza Media y Superior en Matemática","Grado","5 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4533","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Profesor de Enseñanza Media y Superior en Psicología","Grado","6 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4534","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Profesor de Enseñanza Media y Superior en Química","Grado","11 Cuatrimestres","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4535","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Profesor de Enseñanza Media y Superior en Relaciones del Trabajo","Grado","5 Años","Consulte con la Institución","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4536","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Profesor de Enseñanza Media y Superior en Trabajo Social","Grado","5 Años","Consulte con la Institución","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4537","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Profesor de Enseñanza Secundaria, Normal y Especial en Sociología","Grado","6 Años","Consulte con la Institución","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4538","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Profesor de Enseñanza Secundaria y Superior en Ciencias de la Educación","Grado","6 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4539","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Profesor de Enseñanza Secundaria y Superior en Filosofía","Grado","6 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4540","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Profesor para la Enseñanza Media y Superior en Ciencias Jurídicas","Grado","6 Años","Consulte con la Institución","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4541","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Técnico/a Radiólogo/a Universitario/a","Título Intermedio","3 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4542","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Técnico en Floricultura","Técnico Instrumental","3 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4543","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Técnico en Jardinería","Técnico Instrumental","3 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4544","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Técnico en Producción Vegetal Orgánica","Técnico Instrumental","3 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4545","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Técnico en Turismo Rural","Otros Pregrados","3 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4546","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Técnico Universitario en Anestesia","Técnico Instrumental","3 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4547","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Técnico Universitario en Cosmetología Facial y Corporal","Técnico Instrumental","3 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4548","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Técnico Universitario en Hemoterapia e Inmunohematología","Técnico Instrumental","3 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4549","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Técnico Universitario en Instrumentación Quirúrgica","Otros Pregrados","3 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4550","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Técnico Universitario en Medicina Nuclear","Técnico Instrumental","3 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4551","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Técnico Universitario en Óptica y Contactología","Técnico Instrumental","3 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4552","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Técnico Universitario en Prácticas Cardiológicas","Otros Pregrados","3 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4553","Universidad de Buenos Aires","Centro Universitario Regional Baradero","Veterinario","Grado","7 Años","Ingreso Directo","Thames 1499 - Baradero - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4554","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Abogado","Grado","6 Años","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4555","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Actuario (Administración)","Grado","5.5 Años","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4556","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Actuario (Economía)","Grado","5.5 Años","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4557","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Analista en Relaciones del Trabajo","Título Intermedio","3 Años","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4558","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Analista Universitario de Computación","Título Intermedio","4 Años","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4559","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Analista Universitario en Economía y Administración Agrarias","Título Intermedio","3 Años","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4560","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Arquitecto","Grado","6 Años","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4561","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Asistente de Investigación en Física","Título Intermedio","3 Años","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4562","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Bachiller Universitario en Agronomía","Título Intermedio","3 Años","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4563","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Bachiller Universitario en Ciencias Ambientales","Título Intermedio","3.5 Años","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4564","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Bachiller Universitario en Derecho","Título Intermedio","3 Años","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4565","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Bioquímico","Grado","5.5 Años","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4566","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Calígrafo Público","Otros Pregrados","3 Años","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4567","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Contador Público","Grado","5.5 Años","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4568","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Diplomado en Bibliotecología","Título Intermedio","3 Años","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4569","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Diseñador de Imagen y Sonido","Grado","5 Años","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4570","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Diseñador de Indumentaria","Grado","5 Años","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4571","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Diseñador Gráfico","Grado","5 Años","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4572","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Enfermera/o Universitaria/o","Título Intermedio","5 Cuatrimestres","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4573","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Farmacéutico","Grado","5 Años","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4574","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Ingeniero Agrimensor","Grado","11 Cuatrimestres","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4575","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Ingeniero Agrónomo","Grado","5.5 Años","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4576","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Ingeniero Civil","Grado","6 Años","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4577","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Ingeniero Electricista","Grado","12 Cuatrimestres","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4578","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Ingeniero Electrónico","Grado","12 Cuatrimestres","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4579","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Ingeniero en Informática","Grado","5 Años","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4580","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Ingeniero en Petróleo","Grado","12 Cuatrimestres","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4581","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Ingeniero Industrial","Grado","5 Años","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4582","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Ingeniero Mecánico","Grado","12 Cuatrimestres","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4583","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Ingeniero Naval y Mecánico","Grado","12 Cuatrimestres","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4584","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Ingeniero Químico","Grado","12 Cuatrimestres","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4585","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Licenciado/a en Ciencias de Datos","Grado","5.5 Años","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4586","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Licenciado/a en Podología - Ciclo de Complementación Curricular","Ciclo de Complementación Curricular","3 Cuatrimestres","Consulte con la Institución","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4587","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Licenciado en Administración","Grado","5.5 Años","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4588","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Licenciado en Análisis de Sistemas","Grado","9 Cuatrimestres","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4589","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Licenciado en Bibliotecología y Ciencia de la Información con Orientación en Archivología","Grado","5 Años","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
"4590","Universidad de Buenos Aires","Centro Universitario Regional Bragado","Licenciado en Bibliotecología y Ciencia de la Información con Orientación en Gestión de Unidades de Información","Grado","5 Años","Ingreso Directo","Bernardo de Elizondo 2613 - Bragado - Buenos Aires","(011) 52855000","https://www.cbc.uba.ar/","doeinfo@rec.uba.ar"
